date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,year,date,month,hour
2014-02-15 10:00:00,0,50,77,3,280,5,5,261.52,0.0,0.0,90,1,19,3892,2014,15,2,10
2014-02-15 11:00:00,0,19,70,3,290,3,3,262.77,0.0,0.0,90,1,19,4213,2014,15,2,11
2014-02-15 12:00:00,0,235,70,4,300,6,6,263.52,0.0,0.0,90,1,19,3892,2014,15,2,12
2014-02-15 13:00:00,0,125,65,4,290,3,3,264.65,0.25,0.0,90,6,13,3587,2014,15,2,13
2014-02-15 14:00:00,0,116,65,4,260,8,8,265.33,0.51,0.0,90,6,13,3779,2014,15,2,14
2014-02-15 15:00:00,0,16,60,3,270,2,2,265.55,0.25,0.0,90,6,13,3670,2014,15,2,15
2014-02-15 16:00:00,0,30,61,4,280,1,1,265.59,0.0,0.0,90,1,19,3871,2014,15,2,16
2014-02-15 17:00:00,0,261,56,4,280,4,4,265.59,0.0,0.0,90,1,19,3908,2014,15,2,17
2014-02-15 18:00:00,0,110,56,4,330,2,2,265.48,0.0,0.0,90,1,19,3612,2014,15,2,18
2014-02-15 19:00:00,0,224,56,2,300,3,3,265.22,0.0,0.0,90,1,19,2983,2014,15,2,19
2014-02-15 20:00:00,0,53,56,4,280,5,5,265.18,0.0,0.0,90,1,19,2631,2014,15,2,20
2014-02-15 21:00:00,0,232,60,4,280,1,1,265.35,0.0,0.0,90,1,19,2682,2014,15,2,21
2014-02-15 22:00:00,0,219,66,3,270,7,7,265.59,0.0,0.0,90,1,19,2412,2014,15,2,22
2014-02-15 23:00:00,0,223,71,4,270,7,7,265.62,0.0,0.0,90,1,19,1579,2014,15,2,23
2014-02-16 00:00:00,0,248,78,5,290,8,8,265.44,0.0,0.0,90,1,19,999,2014,16,2,0
2014-02-16 01:00:00,0,74,78,4,280,6,6,265.05,0.0,0.0,90,1,19,670,2014,16,2,1
2014-02-16 02:00:00,0,263,77,4,290,4,4,264.62,0.0,0.0,90,1,19,520,2014,16,2,2
2014-02-16 03:00:00,0,15,77,5,290,7,7,261.48,0.0,0.0,1,0,27,323,2014,16,2,3
2014-02-16 04:00:00,0,230,77,4,300,7,7,260.89,0.0,0.0,1,0,27,252,2014,16,2,4
2014-02-16 05:00:00,0,212,77,4,300,5,5,260.29,0.0,0.0,1,0,27,445,2014,16,2,5
2014-02-16 06:00:00,0,79,70,4,280,5,5,259.77,0.0,0.0,1,0,27,740,2014,16,2,6
2014-02-16 07:00:00,0,74,77,4,280,4,4,258.28,0.0,0.0,1,0,27,1011,2014,16,2,7
2014-02-16 08:00:00,0,261,76,3,280,2,2,257.78,0.0,0.0,1,0,27,1647,2014,16,2,8
2014-02-16 09:00:00,0,192,83,3,270,8,8,259.9,0.0,0.0,1,0,27,2440,2014,16,2,9
2014-02-16 10:00:00,0,121,76,4,270,5,5,261.02,0.0,0.0,1,0,27,3101,2014,16,2,10
2014-02-16 11:00:00,0,261,76,3,290,5,5,262.53,0.0,0.0,1,0,27,3505,2014,16,2,11
2014-02-16 12:00:00,0,289,64,4,300,7,7,263.65,0.0,0.0,1,0,27,3918,2014,16,2,12
2014-02-16 13:00:00,0,12,64,3,290,3,3,264.9,0.0,0.0,75,1,2,4210,2014,16,2,13
2014-02-16 14:00:00,0,188,64,4,250,7,7,265.15,0.0,0.0,75,1,2,4193,2014,16,2,14
2014-02-16 15:00:00,0,198,59,4,270,5,5,265.65,0.0,0.0,75,1,2,4175,2014,16,2,15
2014-02-16 16:00:00,0,177,59,6,260,6,6,265.9,0.0,0.0,90,1,19,4354,2014,16,2,16
2014-02-16 17:00:00,0,63,54,7,290,9,9,265.65,0.0,0.0,90,1,19,3917,2014,16,2,17
2014-02-16 18:00:00,0,75,50,6,300,4,4,265.65,0.0,0.0,90,1,19,3523,2014,16,2,18
2014-02-16 19:00:00,0,124,54,5,300,7,7,265.9,0.0,0.0,90,1,19,2826,2014,16,2,19
2014-02-16 20:00:00,0,280,59,6,300,3,3,266.15,0.0,0.0,90,1,19,2365,2014,16,2,20
2014-02-16 21:00:00,0,223,59,7,300,2,2,266.52,0.0,0.0,90,1,19,2072,2014,16,2,21
2014-02-16 22:00:00,0,119,59,6,300,5,5,267.29,0.0,0.0,90,1,19,1602,2014,16,2,22
2014-02-16 23:00:00,0,192,59,7,300,1,1,267.0,0.0,0.0,90,1,19,978,2014,16,2,23
2014-02-17 00:00:00,1,269,53,6,300,1,1,267.44,0.0,0.0,90,1,19,583,2014,17,2,0
2014-02-17 01:00:00,0,33,58,7,310,7,7,267.9,0.0,0.0,90,1,19,358,2014,17,2,1
2014-02-17 02:00:00,0,103,58,5,300,8,8,267.53,0.0,0.0,90,1,19,245,2014,17,2,2
2014-02-17 03:00:00,0,265,63,4,300,1,1,267.53,0.0,0.0,90,1,19,324,2014,17,2,3
2014-02-17 04:00:00,0,223,63,4,280,4,4,267.4,0.0,0.0,90,1,19,803,2014,17,2,4
2014-02-17 05:00:00,0,49,69,2,270,4,4,267.29,0.0,0.0,90,1,19,2601,2014,17,2,5
2014-02-17 06:00:00,0,292,69,3,250,2,2,266.9,0.0,0.0,90,1,19,4527,2014,17,2,6
2014-02-17 07:00:00,0,46,76,3,230,1,1,266.78,0.0,0.0,90,1,19,3953,2014,17,2,7
2014-02-17 08:00:00,0,266,76,2,230,3,3,266.9,0.0,0.0,90,1,19,3079,2014,17,2,8
2014-02-17 09:00:00,0,213,76,2,250,9,9,267.4,0.0,0.0,90,1,19,2778,2014,17,2,9
2014-02-17 10:00:00,0,220,83,3,230,3,3,267.92,0.0,0.0,90,1,19,2606,2014,17,2,10
2014-02-17 11:00:00,0,132,76,5,230,7,7,269.15,0.0,0.0,90,1,19,2643,2014,17,2,11
2014-02-17 12:00:00,0,295,64,6,230,7,7,269.4,0.0,0.0,90,1,19,2965,2014,17,2,12
2014-02-17 13:00:00,0,285,59,6,230,7,7,269.9,0.0,0.0,90,1,19,3306,2014,17,2,13
2014-02-17 14:00:00,0,253,65,9,230,8,8,270.65,0.0,0.0,90,1,19,3721,2014,17,2,14
2014-02-17 15:00:00,0,259,60,8,240,1,1,271.15,0.0,0.0,90,1,19,4051,2014,17,2,15
2014-02-17 16:00:00,0,152,61,10,240,8,8,271.53,0.0,0.0,90,1,19,4344,2014,17,2,16
2014-02-17 17:00:00,0,258,56,11,240,2,2,271.3,0.0,0.0,90,1,19,4282,2014,17,2,17
2014-02-17 18:00:00,0,76,61,8,240,3,3,269.52,0.0,0.0,40,1,24,3306,2014,17,2,18
2014-02-17 19:00:00,0,131,57,11,290,2,2,267.51,0.0,0.0,1,0,27,2465,2014,17,2,19
2014-02-17 20:00:00,0,244,61,12,280,1,1,265.13,0.0,0.0,1,0,27,2284,2014,17,2,20
2014-02-17 21:00:00,0,291,61,11,310,4,4,264.01,0.0,0.0,1,0,27,1908,2014,17,2,21
2014-02-17 22:00:00,0,229,60,11,310,9,9,263.89,0.0,0.0,1,0,27,1298,2014,17,2,22
2014-02-17 23:00:00,0,135,55,8,300,6,6,264.27,0.0,0.0,1,0,27,895,2014,17,2,23
2014-02-18 00:00:00,0,271,46,10,300,2,2,266.16,0.0,0.0,1,0,27,511,2014,18,2,0
2014-02-18 01:00:00,0,247,54,10,310,1,1,267.16,0.0,0.0,40,1,24,339,2014,18,2,1
2014-02-18 02:00:00,0,41,54,10,320,5,5,267.53,0.0,0.0,90,1,19,269,2014,18,2,2
2014-02-18 03:00:00,0,212,53,10,320,7,7,267.4,0.0,0.0,75,1,2,365,2014,18,2,3
2014-02-18 04:00:00,0,282,48,7,320,4,4,267.4,0.0,0.0,40,1,24,795,2014,18,2,4
2014-02-18 05:00:00,0,183,53,7,320,2,2,267.78,0.0,0.0,20,1,4,2686,2014,18,2,5
2014-02-18 06:00:00,0,247,52,6,330,7,7,267.15,0.0,0.0,1,0,27,5221,2014,18,2,6
2014-02-18 07:00:00,0,119,52,7,320,4,4,266.77,0.0,0.0,20,1,4,5995,2014,18,2,7
2014-02-18 08:00:00,0,80,57,5,320,8,8,267.32,0.0,0.0,20,1,4,5400,2014,18,2,8
2014-02-18 09:00:00,0,153,52,5,320,2,2,269.9,0.0,0.0,20,1,4,5551,2014,18,2,9
2014-02-18 10:00:00,0,215,62,3,310,8,8,272.16,0.0,0.0,40,1,24,4220,2014,18,2,10
2014-02-18 11:00:00,0,250,57,5,330,1,1,274.29,0.0,0.0,75,1,2,4620,2014,18,2,11
2014-02-18 12:00:00,0,100,52,3,340,1,1,275.4,0.0,0.0,75,1,2,4765,2014,18,2,12
2014-02-18 13:00:00,0,167,57,0,0,2,2,276.52,0.0,0.0,75,1,2,4775,2014,18,2,13
2014-02-18 14:00:00,0,216,52,1,310,4,4,277.15,0.0,0.0,75,1,2,5190,2014,18,2,14
2014-02-18 15:00:00,0,66,44,0,0,6,6,278.27,0.0,0.0,40,1,24,5783,2014,18,2,15
2014-02-18 16:00:00,0,65,40,2,310,3,3,278.27,0.0,0.0,75,1,2,6395,2014,18,2,16
2014-02-18 17:00:00,0,176,40,2,280,8,8,277.0,0.0,0.0,90,1,19,6388,2014,18,2,17
2014-02-18 18:00:00,0,136,37,1,190,2,2,276.43,0.0,0.0,90,1,19,4877,2014,18,2,18
2014-02-18 19:00:00,0,27,37,0,0,4,4,275.57,0.0,0.0,75,1,2,3421,2014,18,2,19
2014-02-18 20:00:00,0,84,40,1,170,9,9,274.57,0.0,0.0,75,1,2,2985,2014,18,2,20
2014-02-18 21:00:00,0,287,40,2,200,5,5,273.27,0.0,0.0,40,1,24,2640,2014,18,2,21
2014-02-18 22:00:00,0,268,44,3,220,2,2,272.39,0.0,0.0,1,0,27,1608,2014,18,2,22
2014-02-18 23:00:00,0,33,53,2,210,5,5,271.52,0.0,0.0,1,0,27,939,2014,18,2,23
2014-02-19 00:00:00,0,76,53,1,180,1,1,270.4,0.0,0.0,1,0,27,527,2014,19,2,0
2014-02-19 01:00:00,0,132,57,2,160,1,1,270.02,0.0,0.0,1,0,27,340,2014,19,2,1
2014-02-19 02:00:00,0,296,57,2,140,2,2,268.77,0.0,0.0,1,0,27,259,2014,19,2,2
2014-02-19 03:00:00,0,62,63,3,140,7,7,267.72,0.0,0.0,1,0,27,389,2014,19,2,3
2014-02-19 04:00:00,0,130,63,2,130,6,6,267.77,0.0,0.0,1,0,27,802,2014,19,2,4
2014-02-19 05:00:00,0,195,58,3,130,6,6,267.15,0.0,0.0,1,0,27,2712,2014,19,2,5
2014-02-19 06:00:00,0,296,57,2,130,5,5,265.89,0.0,0.0,1,0,27,5516,2014,19,2,6
2014-02-19 07:00:00,0,253,57,3,120,6,6,265.14,0.0,0.0,1,0,27,6158,2014,19,2,7
2014-02-19 08:00:00,0,85,63,3,120,6,6,265.89,0.0,0.0,1,0,27,5947,2014,19,2,8
2014-02-19 09:00:00,0,93,57,2,140,3,3,268.52,0.0,0.0,1,0,27,5025,2014,19,2,9
2014-02-19 10:00:00,0,156,58,3,140,6,6,270.57,0.0,0.0,1,0,27,4317,2014,19,2,10
2014-02-19 11:00:00,0,14,58,4,130,7,7,272.15,0.0,0.0,20,1,4,4682,2014,19,2,11
2014-02-19 12:00:00,0,110,64,4,120,2,2,274.78,0.0,0.0,20,1,4,4815,2014,19,2,12
2014-02-19 13:00:00,0,109,64,4,130,8,8,275.72,0.0,0.0,40,1,24,5072,2014,19,2,13
2014-02-19 14:00:00,0,182,65,4,140,4,4,276.29,0.0,0.0,75,1,2,5308,2014,19,2,14
2014-02-19 15:00:00,0,117,84,2,140,4,4,276.43,0.0,0.0,75,1,2,5928,2014,19,2,15
2014-02-19 16:00:00,0,279,84,2,170,1,1,276.86,0.0,0.0,90,1,19,6660,2014,19,2,16
2014-02-19 17:00:00,0,37,78,3,180,9,9,276.58,0.0,0.0,90,1,19,6438,2014,19,2,17
2014-02-19 18:00:00,0,254,78,4,240,4,4,276.4,0.0,0.0,90,1,19,4850,2014,19,2,18
2014-02-19 19:00:00,0,274,72,2,250,7,7,275.77,0.0,0.0,75,1,2,3621,2014,19,2,19
2014-02-19 20:00:00,0,47,72,3,300,8,8,275.4,0.0,0.0,75,1,2,2917,2014,19,2,20
2014-02-19 21:00:00,0,102,72,3,300,3,3,275.03,0.0,0.0,75,1,2,2625,2014,19,2,21
2014-02-19 22:00:00,0,162,78,3,310,5,5,275.28,0.0,0.0,90,1,19,1877,2014,19,2,22
2014-02-19 23:00:00,0,57,72,2,310,4,4,275.41,0.0,0.0,90,1,19,1118,2014,19,2,23
2014-02-20 00:00:00,0,139,72,3,320,5,5,275.87,0.0,0.0,90,1,19,605,2014,20,2,0
2014-02-20 01:00:00,0,15,66,5,320,5,5,275.65,0.0,0.0,90,1,19,338,2014,20,2,1
2014-02-20 02:00:00,0,70,66,6,320,9,9,274.9,0.0,0.0,75,1,2,279,2014,20,2,2
2014-02-20 03:00:00,0,267,65,5,320,6,6,274.4,0.0,0.0,75,1,2,385,2014,20,2,3
2014-02-20 04:00:00,0,278,65,5,320,8,8,273.9,0.0,0.0,75,1,2,846,2014,20,2,4
2014-02-20 05:00:00,0,254,71,6,330,2,2,273.52,0.0,0.0,75,1,2,2706,2014,20,2,5
2014-02-20 06:00:00,0,17,65,6,310,5,5,273.15,0.0,0.0,75,1,2,5621,2014,20,2,6
2014-02-20 07:00:00,0,274,70,7,330,5,5,272.77,0.0,0.0,90,1,19,6132,2014,20,2,7
2014-02-20 08:00:00,0,160,64,7,320,7,7,273.43,0.0,0.0,90,1,19,4912,2014,20,2,8
2014-02-20 09:00:00,0,209,70,4,320,1,1,274.0,0.0,0.0,90,1,19,4571,2014,20,2,9
2014-02-20 10:00:00,0,277,64,7,320,6,6,274.58,0.0,0.0,90,1,19,4021,2014,20,2,10
2014-02-20 11:00:00,0,226,58,6,320,2,2,274.43,0.0,0.0,90,1,19,4380,2014,20,2,11
2014-02-20 12:00:00,0,219,58,5,320,4,4,274.65,0.0,0.0,90,1,19,4511,2014,20,2,12
2014-02-20 13:00:00,0,180,53,5,330,2,2,274.27,0.0,0.0,90,1,19,4268,2014,20,2,13
2014-02-20 14:00:00,0,110,53,5,330,9,9,273.9,0.0,0.0,90,1,19,4547,2014,20,2,14
2014-02-20 15:00:00,0,69,54,6,310,3,3,273.87,0.0,0.0,90,1,19,4513,2014,20,2,15
2014-02-20 16:00:00,0,38,49,5,300,6,6,273.87,0.0,0.0,90,1,19,3562,2014,20,2,16
2014-02-20 17:00:00,0,162,49,7,330,5,5,273.73,0.0,0.0,90,1,19,2657,2014,20,2,17
2014-02-20 18:00:00,0,75,49,5,310,8,8,273.44,0.0,0.0,90,1,19,1961,2014,20,2,18
2014-02-20 19:00:00,0,248,49,5,320,3,3,273.01,0.0,0.0,90,1,19,1437,2014,20,2,19
2014-02-20 20:00:00,0,14,49,6,300,5,5,272.0,0.0,0.0,90,1,19,1376,2014,20,2,20
2014-02-20 21:00:00,0,133,49,6,320,5,5,270.28,0.0,0.0,90,1,19,1415,2014,20,2,21
2014-02-20 22:00:00,0,104,49,5,320,9,9,266.71,0.0,0.0,90,1,19,1060,2014,20,2,22
2014-02-20 23:00:00,0,14,49,5,310,3,3,265.14,0.0,0.0,90,1,19,817,2014,20,2,23
2014-02-21 00:00:00,0,94,53,5,300,7,7,263.9,0.0,0.0,90,1,19,415,2014,21,2,0
2014-02-21 01:00:00,0,249,53,4,330,1,1,263.15,0.0,0.0,90,1,19,289,2014,21,2,1
2014-02-21 02:00:00,0,58,53,5,310,5,5,262.32,0.0,0.0,90,1,19,218,2014,21,2,2
2014-02-21 03:00:00,0,35,57,5,310,4,4,261.9,0.0,0.0,90,1,19,311,2014,21,2,3
2014-02-21 04:00:00,0,107,57,5,310,7,7,261.02,0.0,0.0,90,1,19,611,2014,21,2,4
2014-02-21 05:00:00,0,279,57,5,310,5,5,260.65,0.0,0.0,90,1,19,1780,2014,21,2,5
2014-02-21 06:00:00,0,283,63,4,320,2,2,259.59,0.0,0.0,90,1,19,2947,2014,21,2,6
2014-02-21 07:00:00,0,245,57,4,320,9,9,259.31,0.0,0.0,90,1,19,3178,2014,21,2,7
2014-02-21 08:00:00,0,218,62,3,300,7,7,258.85,0.0,0.0,40,1,24,1996,2014,21,2,8
2014-02-21 09:00:00,0,34,62,3,300,8,8,258.9,0.0,0.0,90,1,19,1464,2014,21,2,9
2014-02-21 10:00:00,0,142,62,3,260,1,1,259.82,0.0,0.0,90,1,19,1741,2014,21,2,10
2014-02-21 11:00:00,0,190,62,3,300,5,5,260.39,0.0,0.0,40,1,24,1244,2014,21,2,11
2014-02-21 12:00:00,0,94,57,5,320,4,4,261.15,0.0,0.0,40,1,24,2464,2014,21,2,12
2014-02-21 13:00:00,0,255,52,3,320,6,6,261.72,0.0,0.0,40,1,24,2761,2014,21,2,13
2014-02-21 14:00:00,0,48,53,4,280,6,6,262.43,0.0,0.0,40,1,24,3179,2014,21,2,14
2014-02-21 15:00:00,0,260,44,0,0,8,8,263.15,0.0,0.0,40,1,24,3429,2014,21,2,15
2014-02-21 16:00:00,0,123,49,4,230,8,8,263.43,0.0,0.0,20,1,4,3560,2014,21,2,16
2014-02-21 17:00:00,0,276,45,3,250,4,4,263.86,0.0,0.0,20,1,4,3361,2014,21,2,17
2014-02-21 18:00:00,0,111,45,4,270,5,5,263.14,0.0,0.0,1,0,27,2800,2014,21,2,18
2014-02-21 19:00:00,0,236,54,4,280,6,6,263.14,0.0,0.0,1,0,27,2322,2014,21,2,19
2014-02-21 20:00:00,0,263,54,5,280,4,4,263.14,0.0,0.0,1,0,27,1870,2014,21,2,20
2014-02-21 21:00:00,0,236,54,3,270,2,2,263.43,0.0,0.0,1,0,27,1843,2014,21,2,21
2014-02-21 22:00:00,0,258,59,2,280,2,2,262.77,0.0,0.0,1,0,27,1684,2014,21,2,22
2014-02-21 23:00:00,0,290,64,3,290,8,8,261.77,0.0,0.0,1,0,27,1165,2014,21,2,23
2014-02-22 00:00:00,0,167,64,3,310,1,1,261.27,0.0,0.0,1,0,27,705,2014,22,2,0
2014-02-22 01:00:00,0,11,64,2,310,5,5,260.77,0.0,0.0,1,0,27,437,2014,22,2,1
2014-02-22 02:00:00,0,221,70,2,290,5,5,260.27,0.0,0.0,1,0,27,340,2014,22,2,2
2014-02-22 03:00:00,0,45,63,2,310,3,3,259.64,0.0,0.0,1,0,27,300,2014,22,2,3
2014-02-22 04:00:00,0,46,69,2,320,4,4,259.02,0.0,0.0,1,0,27,327,2014,22,2,4
2014-02-22 05:00:00,0,267,69,1,290,2,2,258.52,0.0,0.0,1,0,27,647,2014,22,2,5
2014-02-22 06:00:00,0,249,76,1,240,2,2,257.89,0.0,0.0,1,0,27,1128,2014,22,2,6
2014-02-22 07:00:00,0,100,69,0,0,2,2,257.39,0.0,0.0,1,0,27,1718,2014,22,2,7
2014-02-22 08:00:00,0,105,83,2,230,5,5,257.4,0.0,0.0,1,0,27,1797,2014,22,2,8
2014-02-22 09:00:00,0,196,76,0,0,4,4,258.65,0.0,0.0,20,1,4,2667,2014,22,2,9
2014-02-22 10:00:00,0,269,83,0,0,2,2,259.77,0.0,0.0,20,1,4,2775,2014,22,2,10
2014-02-22 11:00:00,0,228,76,0,0,7,7,260.9,0.0,0.0,20,1,4,3144,2014,22,2,11
2014-02-22 12:00:00,0,204,76,0,0,6,6,261.77,0.0,0.0,20,1,4,3397,2014,22,2,12
2014-02-22 13:00:00,0,55,64,0,0,5,5,262.43,0.0,0.0,20,1,4,3401,2014,22,2,13
2014-02-22 14:00:00,0,74,64,0,0,9,9,263.27,0.0,0.0,20,1,4,3651,2014,22,2,14
2014-02-22 15:00:00,0,236,59,3,170,8,8,263.4,0.0,0.0,20,1,4,3613,2014,22,2,15
2014-02-22 16:00:00,0,65,54,2,150,7,7,263.15,0.0,0.0,20,1,4,3567,2014,22,2,16
2014-02-22 17:00:00,0,213,50,3,170,3,3,262.77,0.0,0.0,20,1,4,3366,2014,22,2,17
2014-02-22 18:00:00,0,44,50,4,150,7,7,261.86,0.0,0.0,1,0,27,3206,2014,22,2,18
2014-02-22 19:00:00,0,128,55,3,160,4,4,261.02,0.0,0.0,1,0,27,2638,2014,22,2,19
2014-02-22 20:00:00,0,247,60,3,140,9,9,260.52,0.0,0.0,1,0,27,2686,2014,22,2,20
2014-02-22 21:00:00,0,110,60,3,130,2,2,260.14,0.0,0.0,1,0,27,3075,2014,22,2,21
2014-02-22 22:00:00,0,288,65,3,140,5,5,260.15,0.0,0.0,1,0,27,2418,2014,22,2,22
2014-02-22 23:00:00,0,234,77,3,130,9,9,259.64,0.0,0.0,1,0,27,1609,2014,22,2,23
2014-02-23 00:00:00,0,53,77,3,140,2,2,259.27,0.0,0.0,1,0,27,1084,2014,23,2,0
2014-02-23 01:00:00,0,10,77,3,150,1,1,258.27,0.0,0.0,1,0,27,812,2014,23,2,1
2014-02-23 02:00:00,0,228,77,4,140,9,9,257.64,0.0,0.0,1,0,27,570,2014,23,2,2
2014-02-23 03:00:00,0,225,71,3,150,3,3,257.02,0.0,0.0,1,0,27,356,2014,23,2,3
2014-02-23 04:00:00,0,149,77,3,130,9,9,257.0,0.0,0.0,1,0,27,290,2014,23,2,4
2014-02-23 05:00:00,0,285,77,3,140,5,5,256.15,0.0,0.0,1,0,27,456,2014,23,2,5
2014-02-23 06:00:00,0,121,84,3,130,3,3,256.15,0.0,0.0,1,0,27,768,2014,23,2,6
2014-02-23 07:00:00,0,252,84,2,130,9,9,255.52,0.0,0.0,1,0,27,930,2014,23,2,7
2014-02-23 08:00:00,0,15,84,2,100,9,9,256.29,0.0,0.0,1,0,27,1636,2014,23,2,8
2014-02-23 09:00:00,0,286,78,2,50,9,9,258.3,0.0,0.0,1,0,27,2344,2014,23,2,9
2014-02-23 10:00:00,0,112,78,3,90,7,7,259.9,0.0,0.0,1,0,27,2875,2014,23,2,10
2014-02-23 11:00:00,0,79,78,2,50,1,1,261.7,0.0,0.0,1,0,27,3262,2014,23,2,11
2014-02-23 12:00:00,0,196,72,2,60,1,1,262.56,0.0,0.0,1,0,27,3597,2014,23,2,12
2014-02-23 13:00:00,0,167,78,1,50,4,4,263.71,2.03,0.0,1,6,18,3754,2014,23,2,13
2014-02-23 14:00:00,0,147,72,2,80,9,9,264.31,0.0,0.0,1,0,27,3861,2014,23,2,14
2014-02-23 15:00:00,0,266,66,2,60,8,8,264.57,0.0,0.0,1,0,27,3888,2014,23,2,15
2014-02-23 16:00:00,0,92,61,3,50,9,9,264.3,0.0,0.0,1,0,27,3731,2014,23,2,16
2014-02-23 17:00:00,0,83,61,4,30,8,8,263.77,0.0,0.0,1,0,27,3632,2014,23,2,17
2014-02-23 18:00:00,0,23,66,3,39,3,3,262.39,0.0,0.0,1,0,27,3033,2014,23,2,18
2014-02-23 19:00:00,0,140,88,2,77,9,9,261.75,0.0,0.0,1,0,27,2596,2014,23,2,19
2014-02-23 20:00:00,0,205,86,2,72,2,2,261.11,0.0,0.0,1,0,27,2222,2014,23,2,20
2014-02-23 21:00:00,0,177,72,3,68,5,5,260.72,0.0,0.0,1,0,27,1811,2014,23,2,21
2014-02-23 22:00:00,0,221,72,2,63,7,7,260.09,0.0,0.0,1,0,27,1445,2014,23,2,22
2014-02-23 23:00:00,0,216,61,3,60,6,6,259.5,0.0,0.0,1,0,27,2017,2014,23,2,23
2014-02-24 00:00:00,0,144,61,3,60,3,3,258.67,0.0,0.0,1,0,27,516,2014,24,2,0
2014-02-24 01:00:00,0,117,61,3,60,2,2,257.92,0.0,0.0,1,0,27,309,2014,24,2,1
2014-02-24 02:00:00,0,268,61,2,40,5,5,256.77,0.0,0.0,1,0,27,231,2014,24,2,2
2014-02-24 03:00:00,0,128,61,3,40,6,6,256.14,0.0,0.0,1,0,27,353,2014,24,2,3
2014-02-24 04:00:00,0,228,66,2,60,1,1,255.78,0.0,0.0,1,0,27,889,2014,24,2,4
2014-02-24 05:00:00,0,174,61,2,70,8,8,254.82,0.0,0.0,1,0,27,3154,2014,24,2,5
2014-02-24 06:00:00,0,163,66,0,0,4,4,254.73,0.0,0.0,1,0,27,5024,2014,24,2,6
2014-02-24 07:00:00,0,34,66,2,70,6,6,253.77,0.0,0.0,40,1,24,4578,2014,24,2,7
2014-02-24 08:00:00,0,52,72,2,70,4,4,254.69,0.0,0.0,20,1,4,4132,2014,24,2,8
2014-02-24 09:00:00,0,124,72,3,50,3,3,256.03,0.0,0.0,20,1,4,5154,2014,24,2,9
2014-02-24 10:00:00,0,53,72,3,50,6,6,257.16,0.0,0.0,20,1,4,4161,2014,24,2,10
2014-02-24 11:00:00,0,221,72,4,80,8,8,258.74,0.0,0.0,40,1,24,4194,2014,24,2,11
2014-02-24 12:00:00,0,294,66,4,100,7,7,260.2,0.0,0.0,75,1,2,4500,2014,24,2,12
2014-02-24 13:00:00,0,247,61,1,80,2,2,261.31,0.0,0.0,75,1,2,4516,2014,24,2,13
2014-02-24 14:00:00,0,235,57,3,120,6,6,261.91,0.0,0.0,75,1,2,4662,2014,24,2,14
2014-02-24 15:00:00,0,227,57,5,110,3,3,261.9,0.0,0.0,90,1,19,5269,2014,24,2,15
2014-02-24 16:00:00,0,255,57,4,110,6,6,262.01,0.0,0.0,90,1,19,5983,2014,24,2,16
2014-02-24 17:00:00,0,146,57,4,80,7,7,261.67,0.0,0.0,90,1,19,5829,2014,24,2,17
2014-02-24 18:00:00,0,287,53,4,90,7,7,261.06,0.0,0.0,90,1,19,4135,2014,24,2,18
2014-02-24 19:00:00,0,79,57,4,120,3,3,260.95,0.0,0.0,90,1,19,2816,2014,24,2,19
2014-02-24 20:00:00,0,15,57,4,160,3,3,260.11,0.0,0.0,90,1,19,2398,2014,24,2,20
2014-02-24 21:00:00,0,164,62,3,150,1,1,259.86,0.0,0.0,90,1,19,2032,2014,24,2,21
2014-02-24 22:00:00,0,265,67,2,170,6,6,259.26,0.0,0.0,90,1,19,1359,2014,24,2,22
2014-02-24 23:00:00,0,131,62,2,0,9,9,258.38,0.0,0.0,90,1,19,855,2014,24,2,23
2014-02-25 00:00:00,0,127,67,3,150,3,3,257.11,0.0,0.0,75,1,2,471,2014,25,2,0
2014-02-25 01:00:00,0,218,67,4,170,6,6,255.78,0.0,0.0,40,1,24,293,2014,25,2,1
2014-02-25 02:00:00,0,116,66,3,170,6,6,254.52,0.0,0.0,1,0,27,244,2014,25,2,2
2014-02-25 03:00:00,0,23,78,4,150,6,6,253.84,0.0,0.0,1,0,27,369,2014,25,2,3
2014-02-25 04:00:00,0,188,66,5,150,7,7,253.14,0.0,0.0,1,0,27,864,2014,25,2,4
2014-02-25 05:00:00,0,103,78,3,150,5,5,252.27,0.0,0.0,1,0,27,2583,2014,25,2,5
2014-02-25 06:00:00,0,91,72,4,150,7,7,251.29,0.0,0.0,1,0,27,5034,2014,25,2,6
2014-02-25 07:00:00,0,189,72,5,150,2,2,251.27,0.0,0.0,1,0,27,5156,2014,25,2,7
2014-02-25 08:00:00,0,258,72,6,160,2,2,251.77,0.0,0.0,1,0,27,4490,2014,25,2,8
2014-02-25 09:00:00,0,250,72,5,160,2,2,253.4,0.0,0.0,1,0,27,5052,2014,25,2,9
2014-02-25 10:00:00,0,174,67,5,160,6,6,255.26,0.0,0.0,1,0,27,4317,2014,25,2,10
2014-02-25 11:00:00,0,295,79,6,140,8,8,255.92,0.0,0.0,1,0,27,4225,2014,25,2,11
2014-02-25 12:00:00,0,39,68,6,160,2,2,257.14,0.0,0.0,1,0,27,4570,2014,25,2,12
2014-02-25 13:00:00,0,176,79,6,160,4,4,257.78,0.0,0.0,1,0,27,4700,2014,25,2,13
