,date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,year,date,month,hour
21046,2016-02-04 18:00:00,0,200,63,1,13,1,1,268.82,0.0,0.0,40,1,24,4557,2016,4,2,18
21047,2016-02-04 20:00:00,0,68,63,1,25,5,5,265.37,0.0,0.0,1,5,17,2981,2016,4,2,20
21048,2016-02-04 21:00:00,0,271,69,2,23,3,3,262.94,0.0,0.0,1,5,17,2777,2016,4,2,21
21049,2016-02-04 23:00:00,0,113,66,2,40,8,8,260.8,0.0,0.0,1,0,27,1166,2016,4,2,23
21050,2016-02-05 00:00:00,0,239,71,2,43,4,4,259.29,0.0,0.0,1,0,27,657,2016,5,2,0
21051,2016-02-05 01:00:00,0,221,66,2,37,6,6,258.29,0.0,0.0,1,0,27,360,2016,5,2,1
21052,2016-02-05 02:00:00,0,185,74,2,43,7,7,257.16,0.0,0.0,1,0,27,325,2016,5,2,2
21053,2016-02-05 03:00:00,0,57,72,2,39,2,2,256.46,0.0,0.0,1,4,7,323,2016,5,2,3
21054,2016-02-05 03:00:00,0,129,73,3,27,8,8,256.46,0.0,0.0,1,5,17,323,2016,5,2,3
21055,2016-02-05 03:00:00,0,41,71,3,26,8,8,256.46,0.0,0.0,1,8,16,323,2016,5,2,3
21056,2016-02-05 04:00:00,0,262,71,3,17,4,4,256.35,0.0,0.0,20,4,7,787,2016,5,2,4
21057,2016-02-05 06:00:00,0,270,65,3,197,3,3,256.56,0.0,0.0,1,3,5,5180,2016,5,2,6
21058,2016-02-05 06:00:00,0,94,67,4,124,8,8,256.56,0.0,0.0,1,4,7,5180,2016,5,2,6
21059,2016-02-05 07:00:00,0,26,63,4,241,9,9,256.94,0.0,0.0,75,5,17,6390,2016,5,2,7
21060,2016-02-05 07:00:00,0,33,65,4,182,6,6,256.94,0.0,0.0,75,4,7,6390,2016,5,2,7
21061,2016-02-05 08:00:00,0,121,59,4,357,4,4,257.51,0.0,0.0,75,5,17,5716,2016,5,2,8
21062,2016-02-05 08:00:00,0,91,59,4,357,7,7,257.51,0.0,0.0,75,4,7,5716,2016,5,2,8
21063,2016-02-05 09:00:00,0,15,62,4,353,6,6,260.5,0.0,0.0,90,5,17,5039,2016,5,2,9
21064,2016-02-05 10:00:00,0,293,61,4,353,9,9,263.28,0.0,0.0,75,5,17,4538,2016,5,2,10
21065,2016-02-05 11:00:00,0,115,63,4,350,6,6,265.64,0.0,0.0,90,1,19,4990,2016,5,2,11
21066,2016-02-05 12:00:00,0,157,63,4,354,2,2,267.41,0.0,0.0,40,1,24,5304,2016,5,2,12
21067,2016-02-05 13:00:00,0,217,66,4,349,8,8,269.72,0.0,0.0,75,1,2,5282,2016,5,2,13
21068,2016-02-05 14:00:00,0,156,67,4,350,1,1,270.28,0.0,0.0,90,1,19,5662,2016,5,2,14
21069,2016-02-05 15:00:00,0,17,65,4,345,1,1,270.61,0.0,0.0,90,1,19,6005,2016,5,2,15
21070,2016-02-05 16:00:00,0,283,66,3,349,9,9,270.08,0.0,0.0,90,8,16,6824,2016,5,2,16
21071,2016-02-05 17:00:00,0,198,65,3,346,3,3,270.08,0.0,0.0,90,8,16,6303,2016,5,2,17
21072,2016-02-05 17:00:00,0,182,66,3,347,7,7,270.08,0.0,0.0,90,4,7,6303,2016,5,2,17
21073,2016-02-05 18:00:00,0,232,64,3,343,4,4,269.94,0.0,0.0,90,8,16,4688,2016,5,2,18
21074,2016-02-05 18:00:00,0,47,64,3,343,7,7,269.94,0.0,0.0,90,4,7,4688,2016,5,2,18
21075,2016-02-05 19:00:00,0,11,69,3,338,7,7,269.51,0.0,0.0,90,8,16,3724,2016,5,2,19
21076,2016-02-05 20:00:00,0,233,68,3,340,7,7,269.28,0.0,0.0,90,8,16,2997,2016,5,2,20
21077,2016-02-05 21:00:00,0,68,71,3,336,2,2,269.42,0.0,0.0,90,1,19,3139,2016,5,2,21
21078,2016-02-05 22:00:00,0,84,65,4,334,5,5,269.72,0.0,0.0,40,1,24,2920,2016,5,2,22
21079,2016-02-05 23:00:00,0,142,71,4,330,4,4,269.48,0.0,0.0,40,4,7,1713,2016,5,2,23
21080,2016-02-05 23:00:00,0,230,68,4,327,2,2,269.48,0.0,0.0,40,5,17,1713,2016,5,2,23
21081,2016-02-06 00:00:00,0,221,68,4,324,1,1,269.65,0.0,0.0,75,4,7,1254,2016,6,2,0
21082,2016-02-06 00:00:00,0,157,64,4,321,2,2,269.65,0.0,0.0,75,5,17,1254,2016,6,2,0
21083,2016-02-06 01:00:00,0,91,63,4,318,9,9,270.0,0.0,0.0,90,4,7,770,2016,6,2,1
21084,2016-02-06 01:00:00,0,194,62,4,317,3,3,270.0,0.0,0.0,90,5,17,770,2016,6,2,1
21085,2016-02-06 02:00:00,0,77,60,4,313,2,2,270.02,0.0,0.0,90,5,17,704,2016,6,2,2
21086,2016-02-06 02:00:00,0,284,59,3,311,5,5,270.02,0.0,0.0,90,4,7,704,2016,6,2,2
21087,2016-02-06 03:00:00,0,258,67,3,307,9,9,269.82,0.0,0.0,90,1,19,469,2016,6,2,3
21088,2016-02-06 04:00:00,0,262,63,3,306,1,1,269.51,0.0,0.0,90,1,19,408,2016,6,2,4
21089,2016-02-06 05:00:00,0,96,68,3,303,6,6,269.55,0.0,0.0,90,1,19,912,2016,6,2,5
21090,2016-02-06 06:00:00,0,292,64,3,297,7,7,269.49,0.0,0.0,75,1,2,1247,2016,6,2,6
21091,2016-02-06 07:00:00,0,125,72,3,295,7,7,269.55,0.0,0.0,90,5,17,1606,2016,6,2,7
21092,2016-02-06 08:00:00,0,179,71,3,290,9,9,269.68,0.0,0.0,40,5,17,2704,2016,6,2,8
21093,2016-02-06 09:00:00,0,261,68,2,279,6,6,270.29,0.0,0.0,40,5,17,2830,2016,6,2,9
21094,2016-02-06 09:00:00,0,205,68,2,277,2,2,270.29,0.0,0.0,40,8,16,2830,2016,6,2,9
21095,2016-02-06 10:00:00,0,45,66,2,268,9,9,271.08,0.0,0.0,75,4,7,3479,2016,6,2,10
21096,2016-02-06 11:00:00,0,239,68,2,270,1,1,271.93,0.0,0.0,1,0,27,3801,2016,6,2,11
21097,2016-02-06 12:00:00,0,142,64,2,257,5,5,273.35,0.0,0.0,1,0,27,4308,2016,6,2,12
21098,2016-02-06 13:00:00,0,292,64,2,256,2,2,274.41,0.0,0.0,75,1,2,4548,2016,6,2,13
21099,2016-02-06 14:00:00,0,174,67,2,258,4,4,274.61,0.0,0.0,40,1,24,4397,2016,6,2,14
21100,2016-02-06 15:00:00,0,36,66,2,255,2,2,274.81,0.0,0.0,90,1,19,5533,2016,6,2,15
21101,2016-02-06 16:00:00,0,104,68,3,256,5,5,274.55,0.0,0.0,90,1,19,5274,2016,6,2,16
21102,2016-02-06 17:00:00,0,184,67,3,254,9,9,274.35,0.0,0.0,75,1,2,4933,2016,6,2,17
21103,2016-02-06 18:00:00,0,85,69,3,256,5,5,274.41,0.0,0.0,90,1,19,4434,2016,6,2,18
21104,2016-02-06 19:00:00,0,137,69,3,254,8,8,274.48,0.0,0.0,90,6,13,3996,2016,6,2,19
21105,2016-02-06 19:00:00,0,255,66,3,248,7,7,274.48,0.0,0.0,90,2,11,3996,2016,6,2,19
21106,2016-02-06 20:00:00,0,287,67,3,248,4,4,274.29,0.0,0.0,90,6,13,3047,2016,6,2,20
21107,2016-02-06 20:00:00,0,192,64,3,243,2,2,274.29,0.0,0.0,90,2,3,3047,2016,6,2,20
21108,2016-02-06 20:00:00,0,61,69,3,237,6,6,274.29,0.0,0.0,90,8,16,3047,2016,6,2,20
21109,2016-02-06 21:00:00,0,111,64,3,232,7,7,274.61,0.0,0.0,75,6,13,3034,2016,6,2,21
21110,2016-02-06 22:00:00,0,265,66,3,226,5,5,274.48,0.0,0.0,40,1,24,3615,2016,6,2,22
21111,2016-02-06 23:00:00,0,86,65,3,225,2,2,274.55,0.0,0.0,90,1,19,2239,2016,6,2,23
21112,2016-02-07 00:00:00,0,271,69,3,218,6,6,274.48,0.0,0.0,1,0,27,1254,2016,7,2,0
21113,2016-02-07 01:00:00,0,11,69,3,215,4,4,273.88,0.0,0.0,90,6,18,770,2016,7,2,1
21114,2016-02-07 01:00:00,0,212,66,3,213,5,5,273.88,0.0,0.0,90,2,11,770,2016,7,2,1
21115,2016-02-07 02:00:00,0,167,67,3,210,3,3,273.86,0.0,0.0,40,8,16,704,2016,7,2,2
21116,2016-02-07 03:00:00,0,137,65,3,208,1,1,273.22,0.0,0.0,1,6,13,407,2016,7,2,3
21117,2016-02-07 04:00:00,0,141,69,3,200,3,3,273.5,0.0,0.0,40,1,24,401,2016,7,2,4
21118,2016-02-07 05:00:00,0,51,66,3,200,9,9,274.07,0.0,0.0,75,1,2,516,2016,7,2,5
21119,2016-02-07 06:00:00,0,179,68,3,193,7,7,275.22,0.0,0.0,90,1,19,858,2016,7,2,6
21120,2016-02-07 07:00:00,0,268,64,3,196,3,3,275.93,0.0,0.0,75,1,2,1198,2016,7,2,7
21121,2016-02-07 08:00:00,0,219,68,3,186,4,4,276.21,0.0,0.0,75,1,2,2063,2016,7,2,8
21122,2016-02-07 09:00:00,0,46,66,3,186,1,1,276.26,0.0,0.0,1,0,27,2830,2016,7,2,9
21123,2016-02-07 10:00:00,0,31,70,3,191,6,6,276.86,0.0,0.0,1,0,27,3479,2016,7,2,10
21124,2016-02-07 11:00:00,0,170,66,4,189,8,8,277.15,0.0,0.0,75,1,2,3801,2016,7,2,11
21125,2016-02-07 12:00:00,0,239,68,4,192,9,9,277.29,0.0,0.0,90,1,19,4308,2016,7,2,12
21126,2016-02-07 13:00:00,0,44,67,5,194,3,3,276.94,0.0,0.0,90,1,19,4548,2016,7,2,13
21127,2016-02-07 14:00:00,0,294,70,5,197,9,9,276.79,0.0,0.0,90,2,11,4397,2016,7,2,14
21128,2016-02-07 15:00:00,0,23,69,5,199,6,6,276.51,0.0,0.0,90,2,3,4344,2016,7,2,15
21129,2016-02-07 16:00:00,0,57,69,5,193,8,8,275.35,0.0,0.0,90,8,16,4466,2016,7,2,16
21130,2016-02-07 16:00:00,0,251,69,6,198,6,6,275.35,0.0,0.0,90,6,13,4466,2016,7,2,16
21131,2016-02-07 17:00:00,0,81,69,6,195,5,5,274.51,0.0,0.0,90,8,16,3386,2016,7,2,17
21132,2016-02-07 17:00:00,0,268,70,5,200,1,1,274.51,0.0,0.0,90,4,7,3386,2016,7,2,17
21133,2016-02-07 18:00:00,0,208,69,5,194,7,7,271.16,0.0,0.0,90,8,16,2195,2016,7,2,18
21134,2016-02-07 18:00:00,0,107,69,5,196,6,6,271.16,0.0,0.0,90,5,17,2195,2016,7,2,18
21135,2016-02-07 19:00:00,0,135,71,5,196,1,1,269.29,0.0,0.0,90,8,30,1618,2016,7,2,19
21136,2016-02-07 19:00:00,0,169,71,5,199,3,3,269.29,0.0,0.0,90,5,17,1618,2016,7,2,19
21137,2016-02-07 20:00:00,0,274,72,5,200,5,5,268.22,0.0,0.0,90,8,16,1744,2016,7,2,20
21138,2016-02-07 20:00:00,0,256,75,5,205,3,3,268.22,0.0,0.0,90,4,7,1744,2016,7,2,20
21139,2016-02-07 21:00:00,0,194,76,5,205,4,4,266.15,0.0,0.0,90,8,16,2237,2016,7,2,21
21140,2016-02-07 22:00:00,0,67,78,5,208,3,3,265.62,0.0,0.0,90,8,16,2257,2016,7,2,22
21141,2016-02-07 23:00:00,0,193,78,4,219,5,5,265.02,0.0,0.0,90,8,16,930,2016,7,2,23
21142,2016-02-08 00:00:00,0,280,81,4,220,5,5,264.48,0.0,0.0,90,8,16,444,2016,8,2,0
21143,2016-02-08 01:00:00,0,128,82,4,229,3,3,264.22,0.0,0.0,90,8,16,295,2016,8,2,1
21144,2016-02-08 02:00:00,0,232,77,4,245,1,1,264.15,0.0,0.0,90,8,16,231,2016,8,2,2
21145,2016-02-08 03:00:00,0,153,80,4,251,2,2,263.62,0.0,0.0,90,8,16,315,2016,8,2,3
21146,2016-02-08 04:00:00,0,248,77,4,265,3,3,263.28,0.0,0.0,90,8,16,831,2016,8,2,4
21147,2016-02-08 04:00:00,0,55,78,4,260,3,3,263.28,0.0,0.0,90,4,7,831,2016,8,2,4
21148,2016-02-08 05:00:00,0,238,74,4,280,3,3,262.42,0.0,0.0,90,8,16,2665,2016,8,2,5
21149,2016-02-08 05:00:00,0,75,74,5,281,3,3,262.42,0.0,0.0,90,5,17,2665,2016,8,2,5
21150,2016-02-08 06:00:00,0,299,71,5,276,9,9,262.15,0.0,0.0,90,8,16,5385,2016,8,2,6
21151,2016-02-08 07:00:00,0,236,72,6,279,8,8,262.08,0.0,0.0,90,8,16,6377,2016,8,2,7
21152,2016-02-08 07:00:00,0,296,70,6,276,5,5,262.08,0.0,0.0,90,4,7,6377,2016,8,2,7
21153,2016-02-08 08:00:00,0,21,72,6,281,9,9,261.87,0.0,0.0,90,8,16,5471,2016,8,2,8
21154,2016-02-08 09:00:00,0,184,68,6,275,2,2,261.79,0.0,0.0,90,8,16,4724,2016,8,2,9
21155,2016-02-08 09:00:00,0,230,69,6,277,5,5,261.79,0.0,0.0,90,4,7,4724,2016,8,2,9
21156,2016-02-08 10:00:00,0,74,72,6,285,7,7,262.36,0.0,0.0,90,4,7,3996,2016,8,2,10
21157,2016-02-08 10:00:00,0,138,72,6,285,3,3,262.36,0.0,0.0,90,8,16,3996,2016,8,2,10
21158,2016-02-08 11:00:00,0,259,74,5,291,5,5,262.65,0.0,0.0,90,4,7,4229,2016,8,2,11
21159,2016-02-08 12:00:00,0,204,73,5,290,7,7,263.65,0.0,0.0,90,8,16,4462,2016,8,2,12
21160,2016-02-08 12:00:00,0,279,76,5,299,3,3,263.65,0.0,0.0,90,4,7,4462,2016,8,2,12
21161,2016-02-08 13:00:00,0,191,76,4,301,8,8,264.15,0.0,0.0,90,4,7,4494,2016,8,2,13
21162,2016-02-08 14:00:00,0,109,75,4,302,4,4,264.15,0.0,0.0,90,8,16,4924,2016,8,2,14
21163,2016-02-08 15:00:00,0,250,76,4,303,9,9,264.55,0.0,0.0,90,8,16,5406,2016,8,2,15
21164,2016-02-08 16:00:00,0,125,75,3,304,4,4,264.41,0.0,0.0,90,8,16,6301,2016,8,2,16
21165,2016-02-08 16:00:00,0,173,72,3,274,6,6,264.41,0.0,0.0,90,4,7,6301,2016,8,2,16
21166,2016-02-08 17:00:00,0,248,73,2,285,5,5,264.15,0.0,0.0,90,8,16,6185,2016,8,2,17
21167,2016-02-08 17:00:00,0,20,70,2,265,1,1,264.15,0.0,0.0,90,4,7,6185,2016,8,2,17
21168,2016-02-08 18:00:00,0,176,74,2,272,8,8,264.15,0.0,0.0,90,8,16,4544,2016,8,2,18
21169,2016-02-08 19:00:00,0,19,70,1,243,5,5,263.48,0.0,0.0,90,8,16,2850,2016,8,2,19
21170,2016-02-08 20:00:00,0,60,72,1,240,4,4,263.15,0.0,0.0,90,8,16,2496,2016,8,2,20
21171,2016-02-08 21:00:00,0,297,75,2,224,2,2,262.81,0.0,0.0,90,8,16,2145,2016,8,2,21
21172,2016-02-08 22:00:00,0,56,77,2,226,1,1,262.21,0.0,0.0,90,8,16,1638,2016,8,2,22
21173,2016-02-08 23:00:00,0,22,79,2,214,1,1,262.02,0.0,0.0,90,8,16,1407,2016,8,2,23
21174,2016-02-09 00:00:00,0,130,71,3,219,2,2,261.75,0.0,0.0,90,8,16,713,2016,9,2,0
21175,2016-02-09 01:00:00,0,294,77,3,202,7,7,261.5,0.0,0.0,90,8,16,425,2016,9,2,1
21176,2016-02-09 02:00:00,0,254,73,3,201,8,8,260.82,0.0,0.0,90,8,16,430,2016,9,2,2
21177,2016-02-09 03:00:00,0,56,73,3,191,8,8,259.94,0.0,0.0,40,1,24,555,2016,9,2,3
21178,2016-02-09 04:00:00,0,228,67,4,193,2,2,259.68,0.0,0.0,1,0,27,1072,2016,9,2,4
21179,2016-02-09 05:00:00,0,295,66,4,187,3,3,259.15,0.0,0.0,1,0,27,2847,2016,9,2,5
21180,2016-02-09 06:00:00,0,132,67,4,186,5,5,259.01,0.0,0.0,1,0,27,5691,2016,9,2,6
21181,2016-02-09 07:00:00,0,23,65,4,177,9,9,258.22,0.0,0.0,1,0,27,6778,2016,9,2,7
21182,2016-02-09 08:00:00,0,262,66,4,174,8,8,258.21,0.0,0.0,1,0,27,5947,2016,9,2,8
21183,2016-02-09 09:00:00,0,88,70,4,177,6,6,259.65,0.0,0.0,1,0,27,5151,2016,9,2,9
21184,2016-02-09 10:00:00,0,247,69,4,172,8,8,260.48,0.0,0.0,1,0,27,4253,2016,9,2,10
21185,2016-02-09 11:00:00,0,119,72,4,172,3,3,261.86,0.0,0.0,1,0,27,4514,2016,9,2,11
21186,2016-02-09 12:00:00,0,73,70,4,170,9,9,262.68,0.0,0.0,5,0,27,4768,2016,9,2,12
21187,2016-02-09 13:00:00,0,53,75,4,172,4,4,263.92,0.0,0.0,1,0,27,4928,2016,9,2,13
21188,2016-02-09 14:00:00,0,279,74,4,170,8,8,264.28,0.0,0.0,1,0,27,5384,2016,9,2,14
21189,2016-02-09 15:00:00,0,100,79,4,169,7,7,264.27,0.0,0.0,1,0,27,5841,2016,9,2,15
21190,2016-02-09 16:00:00,0,248,77,4,168,6,6,264.02,0.0,0.0,1,0,27,6263,2016,9,2,16
21191,2016-02-09 17:00:00,0,267,80,3,167,2,2,263.48,0.0,0.0,1,0,27,6321,2016,9,2,17
21192,2016-02-09 18:00:00,0,252,80,3,182,5,5,262.29,0.0,0.0,1,0,27,4523,2016,9,2,18
21193,2016-02-09 19:00:00,0,88,85,3,176,5,5,261.93,0.0,0.0,1,0,27,3065,2016,9,2,19
21194,2016-02-09 20:00:00,0,247,86,3,186,7,7,260.82,0.0,0.0,5,0,27,2863,2016,9,2,20
21195,2016-02-09 23:00:00,0,274,88,4,216,9,9,259.8,0.0,0.0,1,0,27,1129,2016,9,2,23
21196,2016-02-10 00:00:00,0,198,88,3,219,3,3,258.41,0.0,0.0,1,0,27,550,2016,10,2,0
21197,2016-02-10 01:00:00,0,204,90,4,243,7,7,257.94,0.0,0.0,1,0,27,349,2016,10,2,1
21198,2016-02-10 03:00:00,0,175,82,6,259,9,9,257.35,0.0,0.0,1,0,27,337,2016,10,2,3
21199,2016-02-10 04:00:00,0,207,87,6,285,4,4,256.68,0.0,0.0,1,0,27,885,2016,10,2,4
21200,2016-02-10 05:00:00,0,77,82,7,303,8,8,256.54,0.0,0.0,1,0,27,2791,2016,10,2,5
21201,2016-02-10 07:00:00,0,204,80,6,291,8,8,256.43,0.0,0.0,75,1,2,6768,2016,10,2,7
21202,2016-02-10 09:00:00,0,246,75,8,320,6,6,257.3,0.0,0.0,90,1,19,5287,2016,10,2,9
21203,2016-02-10 10:00:00,0,167,72,8,317,7,7,258.36,0.0,0.0,90,1,19,4558,2016,10,2,10
21204,2016-02-10 11:00:00,0,237,75,7,310,8,8,258.75,0.0,0.0,90,1,19,4489,2016,10,2,11
21205,2016-02-10 12:00:00,0,71,70,7,309,4,4,260.15,0.0,0.0,75,1,2,4876,2016,10,2,12
21206,2016-02-10 14:00:00,0,144,71,6,303,7,7,261.01,0.0,0.0,90,1,19,5190,2016,10,2,14
21207,2016-02-10 16:00:00,0,169,64,6,309,5,5,261.69,0.0,0.0,90,1,19,6671,2016,10,2,16
21208,2016-02-10 17:00:00,0,116,68,6,300,1,1,261.44,0.0,0.0,90,1,19,6820,2016,10,2,17
21209,2016-02-10 19:00:00,0,252,64,6,302,2,2,261.08,0.0,0.0,90,1,19,3296,2016,10,2,19
21210,2016-02-10 20:00:00,0,252,73,5,299,3,3,261.15,0.0,0.0,90,1,19,2911,2016,10,2,20
21211,2016-02-10 21:00:00,0,110,64,5,303,6,6,260.82,0.0,0.0,90,1,19,2374,2016,10,2,21
21212,2016-02-10 22:00:00,0,234,68,5,302,1,1,260.35,0.0,0.0,40,1,24,1518,2016,10,2,22
21213,2016-02-10 23:00:00,0,291,61,5,296,8,8,259.61,0.0,0.0,1,0,27,1011,2016,10,2,23
21214,2016-02-11 00:00:00,0,52,69,4,296,3,3,258.01,0.0,0.0,1,0,27,567,2016,11,2,0
21215,2016-02-11 01:00:00,0,32,65,4,292,7,7,257.15,0.0,0.0,1,0,27,365,2016,11,2,1
21216,2016-02-11 02:00:00,0,73,71,4,295,4,4,256.27,0.0,0.0,1,0,27,283,2016,11,2,2
21217,2016-02-11 03:00:00,0,192,64,4,289,2,2,255.28,0.0,0.0,1,0,27,329,2016,11,2,3
21218,2016-02-11 04:00:00,0,153,67,4,289,5,5,254.67,0.0,0.0,1,0,27,930,2016,11,2,4
21219,2016-02-11 06:00:00,0,129,65,5,294,4,4,254.09,0.0,0.0,1,0,27,5292,2016,11,2,6
21220,2016-02-11 08:00:00,0,274,69,5,293,8,8,253.36,0.0,0.0,1,0,27,5965,2016,11,2,8
21221,2016-02-11 09:00:00,0,269,69,5,297,4,4,257.75,0.0,0.0,75,8,16,5017,2016,11,2,9
21222,2016-02-11 10:00:00,0,48,69,5,298,5,5,259.93,0.0,0.0,90,8,16,4662,2016,11,2,10
21223,2016-02-11 12:00:00,0,278,69,6,302,3,3,261.95,0.0,0.0,90,8,16,5115,2016,11,2,12
21224,2016-02-11 13:00:00,0,85,69,6,304,9,9,264.15,0.0,0.0,90,1,19,5089,2016,11,2,13
21225,2016-02-11 14:00:00,0,289,66,6,307,5,5,264.44,0.0,0.0,90,1,19,5604,2016,11,2,14
21226,2016-02-11 16:00:00,0,57,67,6,309,6,6,264.84,0.0,0.0,90,8,16,6764,2016,11,2,16
21227,2016-02-11 18:00:00,0,214,65,6,311,5,5,264.41,0.0,0.0,90,8,16,4817,2016,11,2,18
21228,2016-02-11 20:00:00,0,108,67,5,310,8,8,264.01,0.0,0.0,90,8,16,3036,2016,11,2,20
21229,2016-02-11 21:00:00,0,297,64,5,313,5,5,263.76,0.0,0.0,90,8,16,3233,2016,11,2,21
21230,2016-02-11 22:00:00,0,286,65,4,313,3,3,263.72,0.0,0.0,90,8,16,3531,2016,11,2,22
21231,2016-02-11 22:00:00,0,168,68,4,302,1,1,263.72,0.0,0.0,90,4,7,3531,2016,11,2,22
21232,2016-02-11 23:00:00,0,172,68,3,306,8,8,263.65,0.0,0.0,90,8,16,1291,2016,11,2,23
21233,2016-02-12 00:00:00,0,153,70,3,298,7,7,263.76,0.0,0.0,90,8,16,719,2016,12,2,0
21234,2016-02-12 01:00:00,0,177,61,3,297,9,9,263.72,0.0,0.0,90,8,16,414,2016,12,2,1
21235,2016-02-12 03:00:00,0,99,67,2,287,5,5,263.37,0.0,0.0,90,1,19,365,2016,12,2,3
21236,2016-02-12 05:00:00,0,47,62,2,284,6,6,261.87,0.0,0.0,1,0,27,2514,2016,12,2,5
21237,2016-02-12 06:00:00,0,268,61,2,277,8,8,260.3,0.0,0.0,1,0,27,5215,2016,12,2,6
21238,2016-02-12 07:00:00,0,174,54,2,275,2,2,259.42,0.0,0.0,1,0,27,6146,2016,12,2,7
21239,2016-02-12 09:00:00,0,109,52,1,269,6,6,259.48,0.0,0.0,1,0,27,5152,2016,12,2,9
21240,2016-02-12 11:00:00,0,267,67,2,258,3,3,259.88,0.0,0.0,5,0,27,5165,2016,12,2,11
21241,2016-02-12 13:00:00,0,268,60,1,254,9,9,260.29,0.0,0.0,1,0,27,5382,2016,12,2,13
21242,2016-02-12 14:00:00,0,113,69,1,244,4,4,260.61,0.0,0.0,1,0,27,5639,2016,12,2,14
21243,2016-02-12 15:00:00,0,184,64,2,251,1,1,260.48,0.0,0.0,1,0,27,5858,2016,12,2,15
21244,2016-02-12 16:00:00,0,115,78,2,236,3,3,260.48,0.0,0.0,1,0,27,6570,2016,12,2,16
21245,2016-02-12 17:00:00,0,120,77,2,237,6,6,259.49,0.0,0.0,1,0,27,5975,2016,12,2,17
21246,2016-02-12 19:00:00,0,36,78,3,233,6,6,257.82,0.0,0.0,5,0,27,3891,2016,12,2,19
21247,2016-02-12 20:00:00,0,47,77,3,236,3,3,257.48,0.0,0.0,1,0,27,3113,2016,12,2,20
21248,2016-02-12 21:00:00,0,181,77,3,233,1,1,256.22,0.0,0.0,1,0,27,3523,2016,12,2,21
21249,2016-02-12 22:00:00,0,17,75,3,223,7,7,255.79,0.0,0.0,1,0,27,2520,2016,12,2,22
21250,2016-02-12 23:00:00,0,32,76,3,223,5,5,255.15,0.0,0.0,1,0,27,1660,2016,12,2,23
21251,2016-02-13 00:00:00,0,143,75,3,215,6,6,254.48,0.0,0.0,1,0,27,1328,2016,13,2,0
21252,2016-02-13 01:00:00,0,68,73,4,213,1,1,253.69,0.0,0.0,1,0,27,966,2016,13,2,1
21253,2016-02-13 02:00:00,0,67,71,4,203,5,5,253.15,0.0,0.0,1,0,27,821,2016,13,2,2
21254,2016-02-13 04:00:00,0,265,69,4,200,1,1,251.61,0.0,0.0,1,0,27,408,2016,13,2,4
21255,2016-02-13 05:00:00,0,291,70,4,198,8,8,251.21,0.0,0.0,1,0,27,912,2016,13,2,5
21256,2016-02-13 06:00:00,0,184,67,4,194,4,4,250.36,0.0,0.0,1,0,27,1247,2016,13,2,6
21257,2016-02-13 07:00:00,0,105,67,5,191,5,5,249.88,0.0,0.0,1,0,27,1606,2016,13,2,7
21258,2016-02-13 08:00:00,0,156,72,5,195,3,3,251.38,0.0,0.0,1,0,27,2704,2016,13,2,8
21259,2016-02-13 09:00:00,0,126,70,5,191,7,7,252.95,0.0,0.0,1,0,27,3628,2016,13,2,9
21260,2016-02-13 11:00:00,0,249,73,5,193,5,5,255.23,0.0,0.0,1,0,27,4842,2016,13,2,11
21261,2016-02-13 12:00:00,0,163,69,5,197,1,1,258.36,0.0,0.0,1,0,27,5031,2016,13,2,12
21262,2016-02-13 13:00:00,0,209,74,5,198,3,3,259.86,0.0,0.0,1,0,27,4840,2016,13,2,13
21263,2016-02-13 15:00:00,0,23,72,5,202,4,4,260.68,0.0,0.0,1,0,27,5190,2016,13,2,15
21264,2016-02-13 16:00:00,0,163,75,5,211,4,4,261.01,0.0,0.0,20,1,4,4139,2016,13,2,16
21265,2016-02-13 17:00:00,0,56,72,5,213,6,6,260.61,0.0,0.0,1,0,27,3832,2016,13,2,17
21266,2016-02-13 18:00:00,0,257,73,5,220,4,4,259.15,0.0,0.0,40,1,24,3223,2016,13,2,18
21267,2016-02-13 20:00:00,0,103,77,5,250,4,4,258.81,0.0,0.0,90,1,19,2301,2016,13,2,20
21268,2016-02-13 21:00:00,0,241,77,4,249,3,3,259.22,0.0,0.0,40,1,24,2868,2016,13,2,21
21269,2016-02-13 22:00:00,0,115,80,4,271,7,7,259.36,0.0,0.0,75,1,2,2582,2016,13,2,22
21270,2016-02-13 23:00:00,0,237,76,4,268,1,1,259.79,0.0,0.0,90,1,19,1963,2016,13,2,23
21271,2016-02-14 00:00:00,0,267,82,4,299,8,8,260.22,0.0,0.0,90,1,19,1328,2016,14,2,0
21272,2016-02-14 01:00:00,0,167,80,4,304,6,6,260.5,0.0,0.0,90,1,19,966,2016,14,2,1
21273,2016-02-14 02:00:00,0,289,82,3,289,8,8,260.79,0.0,0.0,90,1,19,821,2016,14,2,2
21274,2016-02-14 03:00:00,0,254,79,4,301,8,8,260.93,0.0,0.0,90,1,19,407,2016,14,2,3
21275,2016-02-14 04:00:00,0,91,80,3,292,2,2,261.02,0.0,0.0,90,1,19,401,2016,14,2,4
21276,2016-02-14 05:00:00,0,32,78,4,279,5,5,261.53,0.0,0.0,90,1,19,516,2016,14,2,5
21277,2016-02-14 06:00:00,0,126,80,3,272,3,3,261.65,0.0,0.0,90,8,16,858,2016,14,2,6
